;Unnamed: 0;ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING;building_id;dach0_featureId;dach0_flaeche;dach0_gstrahlung;dach0_eignung;dach0_stromertrag;dach1_featureId;dach1_flaeche;dach1_gstrahlung;dach1_eignung;dach1_stromertrag;dach2_featureId;dach2_flaeche;dach2_gstrahlung;dach2_eignung;dach2_stromertrag;dach3_featureId;dach3_flaeche;dach3_gstrahlung;dach3_eignung;dach3_stromertrag;dach4_featureId;dach4_flaeche;dach4_gstrahlung;dach4_eignung;dach4_stromertrag;dach5_featureId;dach5_flaeche;dach5_gstrahlung;dach5_eignung;dach5_stromertrag;dach6_featureId;dach6_flaeche;dach6_gstrahlung;dach6_eignung;dach6_stromertrag;dach7_featureId;dach7_flaeche;dach7_gstrahlung;dach7_eignung;dach7_stromertrag;dach8_featureId;dach8_flaeche;dach8_gstrahlung;dach8_eignung;dach8_stromertrag;dach9_featureId;dach9_flaeche;dach9_gstrahlung;dach9_eignung;dach9_stromertrag;dach10_featureId;dach10_flaeche;dach10_gstrahlung;dach10_eignung;dach10_stromertrag;dach11_featureId;dach11_flaeche;dach11_gstrahlung;dach11_eignung;dach11_stromertrag;dach12_featureId;dach12_flaeche;dach12_gstrahlung;dach12_eignung;dach12_stromertrag;dach13_featureId;dach13_flaeche;dach13_gstrahlung;dach13_eignung;dach13_stromertrag;dach14_featureId;dach14_flaeche;dach14_gstrahlung;dach14_eignung;dach14_stromertrag;dach15_featureId;dach15_flaeche;dach15_gstrahlung;dach15_eignung;dach15_stromertrag;dach16_featureId;dach16_flaeche;dach16_gstrahlung;dach16_eignung;dach16_stromertrag;dach17_featureId;dach17_flaeche;dach17_gstrahlung;dach17_eignung;dach17_stromertrag;dach18_featureId;dach18_flaeche;dach18_gstrahlung;dach18_eignung;dach18_stromertrag;dach19_featureId;dach19_flaeche;dach19_gstrahlung;dach19_eignung;dach19_stromertrag;dach20_featureId;dach20_flaeche;dach20_gstrahlung;dach20_eignung;dach20_stromertrag;dach21_featureId;dach21_flaeche;dach21_gstrahlung;dach21_eignung;dach21_stromertrag;dach22_featureId;dach22_flaeche;dach22_gstrahlung;dach22_eignung;dach22_stromertrag;dach23_featureId;dach23_flaeche;dach23_gstrahlung;dach23_eignung;dach23_stromertrag;dach24_featureId;dach24_flaeche;dach24_gstrahlung;dach24_eignung;dach24_stromertrag
614;249638;100848521;10136413;1383630;0;Poststrasse;3;other_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588035;1219144;3249473;13459260;122.2231105;159501;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;21692;13459261;111.7656379;121489;Gut##Bonne##Buona##Good##Gut;16523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;249787;100863845;10086636;1383330;0;Burgersriedstrasse;7;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587042;1219404;2363566;13461618;109.3126562;92041;Mittel##Moyenne##Media##Mean##Mittel;12518;13461619;78.20019651;110810;Top##Top##Top##Top##Top;15070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;250648;100848562;10057930;1383689;0;Gummenstrasse;28;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588359;1219446;2117222;13462912;72.60632034;103028;Top##Top##Top##Top##Top;14012;13462911;68.40134095;69291;Gut##Bonne##Buona##Good##Gut;9424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;251081;101614430;10010253;190182209;0;Haldenstrasse;31;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587001;1219348;2719732;13461477;89.58492397;107860;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14669;13461476;60.72324648;69650;Gut##Bonne##Buona##Good##Gut;9472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;251317;100866444;10010246;1383410;0;Bielstrasse;61b;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587280;1219299;2585808;13461943;66.37485341;65313;Mittel##Moyenne##Media##Mean##Mittel;8883;13461946;63.40844129;89913;Top##Top##Top##Top##Top;12228;13461945;60.85510425;60977;Gut##Bonne##Buona##Good##Gut;8293;13461941;183.2409723;181592;Mittel##Moyenne##Media##Mean##Mittel;24697;13461944;74.6546792;106756;Top##Top##Top##Top##Top;14519;13461942;210.8221352;301265;Top##Top##Top##Top##Top;40972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;252766;100868009;10104746;1383683;0;Obergasse;25;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587830;1219336;2338831;13462358;95.19649329;85867;Mittel##Moyenne##Media##Mean##Mittel;11678;13462359;88.8960251;127032;Top##Top##Top##Top##Top;17276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;253054;101954164;10086636;1383324;0;Burgersriedstrasse;21;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586889;1219357;1287339;13461481;78.24531013;90765;Gut##Bonne##Buona##Good##Gut;12344;13461482;78.61943325;98117;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;253748;100848534;10086640;1383650;0;Orpundstrasse;12;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588312;1219218;2526997;13459555;95.66353062;97959;Gut##Bonne##Buona##Good##Gut;13322;13459554;75.85064255;94358;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;12833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;253887;100866425;10010245;1383381;0;Ahornweg;6;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586894;1219514;200557;13465958;3.659149891;4651;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;633;13465957;91.34318083;130347;Top##Top##Top##Top##Top;17727;13465956;91.66031484;78461;Mittel##Moyenne##Media##Mean##Mittel;10671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;254914;100901743;10010253;1383317;0;Haldenstrasse;24;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586939;1219300;786439;13461515;153.3271815;187366;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;25482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;255501;102209305;10010255;190114690;0;Kreuzgasse;8;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588073;1219411;3108590;13462629;275.1311221;342813;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;46623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;255725;101526843;10003776;190145469;0;Guinandstrasse;50;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588014;1219447;3789578;13462656;37.09912438;46559;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;6332;13462657;12.72951781;14486;Gut##Bonne##Buona##Good##Gut;1970;13462655;49.84174541;62402;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;8487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;256177;101944883;10057929;3069469;0;Bärletweg;8;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587701;1219489;949487;13462178;80.94546054;106200;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;14443;13462179;78.92847935;88716;Gut##Bonne##Buona##Good##Gut;12065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
627;256203;100908137;10130222;1383259;0;Aarestrasse;12;other_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587935;1219048;2335242;13459151;137.2627938;187089;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;25444;13459150;145.9135504;145038;Mittel##Moyenne##Media##Mean##Mittel;19725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;256383;101454741;10003776;190145327;0;Guinandstrasse;30;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587966;1219463;2845686;13462338;81.02929462;100071;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13610;13462337;80.34506969;100512;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;256458;101609583;10010246;190182407;0;Bielstrasse;34;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587337;1219344;1995333;13461902;137.9645694;156038;Gut##Bonne##Buona##Good##Gut;21221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;256776;100867728;10136717;1383368;0;Eschenweg;4a;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586976;1219623;933827;13465954;71.05639246;97845;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13307;13465953;74.21255147;102191;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13898;13465952;76.27331207;75434;Mittel##Moyenne##Media##Mean##Mittel;10259;13465955;74.47727297;73286;Mittel##Moyenne##Media##Mean##Mittel;9967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;256807;102088397;10086643;1383364;0;Waldeckstrasse;16;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586939;1219554;2609807;13465973;31.42292733;33120;Gut##Bonne##Buona##Good##Gut;4504;13465974;64.40939424;90753;Top##Top##Top##Top##Top;12342;13465975;31.42175046;40754;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;5543;13465976;65.45931188;64674;Mittel##Moyenne##Media##Mean##Mittel;8796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;256929;101608039;10086636;190182204;0;Burgersriedstrasse;13;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586991;1219370;1890335;13461352;77.95315669;57296;Gering##Faible##Bassa##Low##Gering;7792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;257645;101940904;10010245;1383382;0;Ahornweg;8;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586883;1219537;508721;13466007;94.6483794;90200;Mittel##Moyenne##Media##Mean##Mittel;12267;13466006;97.10063263;138368;Top##Top##Top##Top##Top;18818;13466008;11.87477082;15770;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;2145;13466005;11.26986211;14437;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1963;13466004;10.06467564;9582;Mittel##Moyenne##Media##Mean##Mittel;1303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;257886;100901717;10010246;1383288;0;Bielstrasse;48;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587167;1219315;2853035;13461683;83.3063421;99801;Gut##Bonne##Buona##Good##Gut;13573;13461682;82.73482831;83810;Gut##Bonne##Buona##Good##Gut;11398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;258665;100849946;10010246;1384019;0;Bielstrasse;26;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587495;1219381;2936255;13461922;17.41797211;19264;Gut##Bonne##Buona##Good##Gut;2620;13461921;166.3567055;203454;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;27670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;258898;100848549;10104746;1383667;0;Obergasse;14;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588024;1219322;238932;13462544;26.15424244;17393;Gering##Faible##Bassa##Low##Gering;2365;13462543;11.75442289;13917;Gut##Bonne##Buona##Good##Gut;1893;13462547;11.34040982;12157;Gut##Bonne##Buona##Good##Gut;1653;13462542;19.29481061;27939;Top##Top##Top##Top##Top;3800;13462540;19.3098553;17553;Mittel##Moyenne##Media##Mean##Mittel;2387;13462545;25.24232909;36904;Top##Top##Top##Top##Top;5019;13462541;11.75870559;13758;Gut##Bonne##Buona##Good##Gut;1871;13462546;11.33774437;12494;Gut##Bonne##Buona##Good##Gut;1699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;260483;100862347;10010254;1383142;0;Industriestrasse;10d;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587463;1219183;1478661;13458845;155.3108425;175346;Gut##Bonne##Buona##Good##Gut;23847;13458844;78.71270461;98312;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;261330;100866539;10112479;1383432;0;Chaletweg;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587225;1219314;2632933;13461795;63.11559948;45065;Gering##Faible##Bassa##Low##Gering;6129;13461794;62.52583034;90850;Top##Top##Top##Top##Top;12356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;261373;101940906;10057932;1383596;0;Mattenstrasse;5;partly_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587489;1219274;3688672;13462018;318.6411897;287414;Mittel##Moyenne##Media##Mean##Mittel;39088;13462019;240.0287679;337480;Top##Top##Top##Top##Top;45897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;262803;102605040;10010254;191863961;0;Industriestrasse;24a;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587075;1219131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;263205;101988755;10010246;191245071;0;Bielstrasse;71;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587145;1219265;578793;13458827;232.7307486;326987;Top##Top##Top##Top##Top;44470;13458814;317.4605558;366349;Gut##Bonne##Buona##Good##Gut;49823;13458830;130.1497078;57917;Gering##Faible##Bassa##Low##Gering;7877;13458813;96.25118351;92786;Mittel##Moyenne##Media##Mean##Mittel;12619;13458831;672.7700797;701026;Gut##Bonne##Buona##Good##Gut;95340;13458820;431.3345553;520621;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;70804;13458826;130.2665185;58750;Gering##Faible##Bassa##Low##Gering;7990;13458812;50.02617376;27765;Gering##Faible##Bassa##Low##Gering;3776;13458818;50.41201062;71938;Top##Top##Top##Top##Top;9784;13458832;93.26678995;116490;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;15843;13458833;488.7636631;544483;Gut##Bonne##Buona##Good##Gut;74050;13458810;528.057866;719743;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;97885;13458825;235.6207478;330340;Top##Top##Top##Top##Top;44926;13458823;137.9029159;69227;Gering##Faible##Bassa##Low##Gering;9415;13458811;513.4637455;549406;Gut##Bonne##Buona##Good##Gut;74719;13458821;832.8451025;1004411;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;136600;13458817;96.14462444;138256;Top##Top##Top##Top##Top;18803;13458819;974.9673789;1184585;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;161104;13458822;386.6037563;485188;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;65986;13458816;317.5331391;426129;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;57954;13458824;214.4620139;306681;Top##Top##Top##Top##Top;41709;13458815;388.1910513;487180;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;66256;13458828;134.1944802;63474;Gering##Faible##Bassa##Low##Gering;8632;13458829;238.7717802;334997;Top##Top##Top##Top##Top;45560;;;;;
642;263406;100867708;10086636;1383343;0;Burgersriedstrasse;16;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586882;1219384;3193157;13461365;80.08723021;111962;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;15227;13461366;83.51674066;84937;Gut##Bonne##Buona##Good##Gut;11551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;263446;100848718;10010254;1383915;0;Industriestrasse;22;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587081;1219077;3412027;13458769;823.0959671;1118587;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;152128;13458772;816.9392216;1119207;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;152212;13458770;812.8488122;900636;Gut##Bonne##Buona##Good##Gut;122486;13458771;827.160366;934691;Gut##Bonne##Buona##Good##Gut;127118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;263708;100849945;10010249;1383978;0;Erlenstrasse;23;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586955;1218657;886857;13453404;321.9575291;380554;Gut##Bonne##Buona##Good##Gut;51755;13453403;166.6327974;209791;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;28532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;264925;100869106;10010265;1383494;0;Sonnhalde;7;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587383;1219461;2583864;13461885;99.13187387;141065;Top##Top##Top##Top##Top;19185;13461884;105.9951554;104829;Mittel##Moyenne##Media##Mean##Mittel;14257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;265294;102210750;10057933;1383807;0;Portstrasse;38;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586386;1219005;2870466;13458697;260.9373968;318865;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;43366;13458699;173.345281;214428;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;29162;13458698;654.6560482;773149;Gut##Bonne##Buona##Good##Gut;105148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;265605;102093860;10136717;1383367;0;Eschenweg;4;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586985;1219627;933827;13465954;71.05639246;97845;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13307;13465953;74.21255147;102191;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;13898;13465952;76.27331207;75434;Mittel##Moyenne##Media##Mean##Mittel;10259;13465955;74.47727297;73286;Mittel##Moyenne##Media##Mean##Mittel;9967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;265934;101963479;10010251;1383417;0;Gartenweg;3;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587308;1219259;2910864;13461872;63.41080311;89980;Top##Top##Top##Top##Top;12237;13461867;183.2545551;181605;Mittel##Moyenne##Media##Mean##Mittel;24698;13461870;74.66168906;106990;Top##Top##Top##Top##Top;14551;13461868;210.8101512;301459;Top##Top##Top##Top##Top;40998;13461869;66.37302365;65377;Mittel##Moyenne##Media##Mean##Mittel;8891;13461871;60.85984684;60982;Gut##Bonne##Buona##Good##Gut;8294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;266127;101954976;10086643;1383360;0;Waldeckstrasse;8a;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586968;1219499;2329003;13465986;59.34502561;62668;Gut##Bonne##Buona##Good##Gut;8523;13465987;104.6424493;133001;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;18088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;266445;100900154;10010250;1383224;0;Friedhofweg;6;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2587697;1219177;2256144;13458923;75.48905772;107043;Top##Top##Top##Top##Top;14558;13458922;70.00657338;55935;Gering##Faible##Bassa##Low##Gering;7607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;268921;100848571;10057930;1383702;0;Gummenstrasse;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588176;1219465;2084678;13462729;7.603608518;10949;Top##Top##Top##Top##Top;1489;13462727;132.717965;151431;Gut##Bonne##Buona##Good##Gut;20595;13462730;72.67036631;46945;Gering##Faible##Bassa##Low##Gering;6385;13462728;133.0713286;156891;Gut##Bonne##Buona##Good##Gut;21337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;268989;101342658;10010249;9081401;0;Erlenstrasse;29;non_residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2586722;1218698;1050025;13453377;523.7457409;669347;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;91031;13453376;512.0906246;619630;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;84270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;269583;101298191;10180643;190082943;0;Gottstattstrasse;1;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588114;1219460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;271210;100849887;10086638;1383726;0;Klosterstrasse;2;residential;;2555 Brügg BE;733;BE;real;TRUE;TRUE;24.07.2021;2588368;1219500;526286;13466288;25.73403002;28436;Gut##Bonne##Buona##Good##Gut;3867;13466289;10.06174085;12285;Sehr gut##Trés bonne##Molto buona##Very good##Sehr gut;1671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
